text,annotations
"Varför är européer/vita så snygga medan icke-vita är så fula?: Genomsnittligt alltså. Européer är överlägset snyggast av alla människor och har dessutom den största mångfalden i sina utseenden (ögonfärger, hårfärger, hudtoner). Det är självklart ganska svårt att objektivt argumentera detta, men konsensusen genom historien och till stor del idag är väl ändå att de allra snyggaste skådisarna/kändisarna/modellerna är européer eller i alla fall med en del europeiskt ursprung. Självklart finns undantag, men jag snackar statistiskt sett.  Nu på senare tid har ju stora klädföretag och massmedia börjat pusha fram tjocka negresser och skumma mystery-meat aliens i sina reklamer, vilket självklart är skrattretande då man bara kan gå ut på gatan och se 10 snyggare vita människor.  Jag förnekar självklart inte att det finns många snygga icke-vita. Men har man rest runt i världen och faktiskt sett den ""vanliga"" befolkningen i diverse länder är denna skara försvinnande liten.  Beror detta på att europeiska skönhetstrender och standarder har dominerat massmedia så pass lång tid och att man på så sätt blivit ""hjärntvättad"", eller kan det vara så enkelt att de helt enkelt bara ÄR snyggare? Hur kunde det bli så om det stämmer? Ligger mer fokus på utseende i vita kulturer?","{'annotator 1': {'category': 'Sexualization and objectification (Outsized focus on appearance, using degrading language. Includes: Dehumanization/Sexual harassment)', 'comment': 'Also extremely racist', 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '10'}, 'annotator 2': {'category': 'Sexualization and objectification (Outsized focus on appearance, using degrading language. Includes: Dehumanization/Sexual harassment)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '5'}, 'annotator 3': None, 'annotator 4': None}"
Alfahane utan att trycka ner andra?: Kan man vara en alfahane utan att trycka ner andra män som är svagare än en själv? Eller hör det till naturen att man måste trycka ner andra för att upphöja sig själv?,"{'annotator 1': {'category': 'Anti-feminism and denial of discrimination (Opposing feminism, believing that feminism is not necessary or that women should not have the same rights as men do. Includes: The belief that men are discriminated against/that discrimination doesn’t exist)', 'comment': 'System referenced here based on extreme misogyny', 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '8'}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'No', 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
Hon vägrar ta den i tvåan: Jag och min flickvän har varit tillsammans i nästan 2 år snart och har sex dagligen. Nu tycker jag att det börjar bli lite tråkig och vill testa något nytt och jag föreslog att vi borde testa det iallafall. Tycker hon inte om det så behöver vi inte göra det men hon vägrar.. Ibland har jag lust å bara köra upp den i tvåan medans vi har sex!  Vad ska jag säga/göra för att hon ska gå med på det kära flashbackare ? :|,"{'annotator 1': {'category': 'Violence against women (Intent to assert power over women through threats of violence. Includes: Rape and sexual violence/Domestic and other violence/Degrading language)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '8'}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Tankesmedjan Fores vill göra oss till skäggbarnlövers!: Läste precis att [NAME] fått jobb på tankesmedjan Fores där hon skall verka för ""Särskilt viktig blir Tove för FORES migrationsprogram, som tillför invandringsdebatten fakta och positiva exempel, säger FORES VD [NAME].""  Låter mest som ett projekt för att få oss att älska skäggbarn om jag får säga min mening. Är det någon som vet något mer om Fores? Centerpartiet är medstiftare så man får väl anta att 31-miljoners Annie har styrt in pengar från LRF för att propagera för sina sjuka mångkulturella fantasier.","{'annotator 1': {'category': 'Sexualization and objectification (Outsized focus on appearance, using degrading language. Includes: Dehumanization/Sexual harassment)', 'comment': 'Also highly racist', 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '8'}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'No', 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Kvinnor, tjejer och töser - vad tycker ni om kvinnor som döms för detta?: Kvinnor, vad tycker ni om kvinnor som döms för att ha sex med tonårselever? Förtjänar de t.ex 22 år som [NAME] fick för att ha sex med tre 17-åringar? Är det mindre allvarligt än om hon vore en man?  Nyfiken på hur ni tjejer tänker kring fenomenet.  http://www.dailymail.co.uk/news/arti...ess-court.html","{'annotator 1': {'category': 'Stereotype (A widely held but fixed and oversimplified image or idea of a particular type of person or thing. Includes: Gender essentialism/Benevolent sexism/Intersectional, identity-based misogyny/Transmisogyny and homophobia )', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '7'}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
Kvinnliga fångvaktare - Hör hemma i köket.: http://www.dagbladet.no/2013/04/28/n.../usa/26892998/  Någon kommentar på detta? Ledaren utav Black guerilla family har nu gjort 5 st kvinnliga fångvaktare gravida. Kanske bäst om enbart män fick jobba som fångvaktare?  Puss på er!,"{'annotator 1': {'category': 'Erasure and minimization (Asserting the superiority of men over women to highlight gender inequality but without using a stereotypical picture. Includes:  Phallocentrism/Trivialization/Lacking autonomy or agency)', 'comment': 'Potentially racist as well', 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '7'}, 'annotator 2': {'category': 'Erasure and minimization (Asserting the superiority of men over women to highlight gender inequality but without using a stereotypical picture. Includes:  Phallocentrism/Trivialization/Lacking autonomy or agency)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '5'}, 'annotator 3': None, 'annotator 4': None}"
"När blev svenska kvinnor slampor?: Jag har världens finaste mamma.  Blir mörkrädd när jag ser dagens tjejer. Är bling bling och festa. Vara på Instagram och fläka ut sig Tatueringar och piercingar. Noll utbildning och om dom lyckas hitta ett arbete är det inom äldrevården.  Sedan fixar dom barn med vemsomhelst och låtsas leva ett glamoröst liv, trots att dom bor i något utanförskapområde eller småbyggd i Sverige.  Hur kunde det bli så här fel? Har dom ingen stolthet?","{'annotator 1': {'category': 'Stereotype (A widely held but fixed and oversimplified image or idea of a particular type of person or thing. Includes: Gender essentialism/Benevolent sexism/Intersectional, identity-based misogyny/Transmisogyny and homophobia )', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '9'}, 'annotator 2': {'category': 'Stereotype (A widely held but fixed and oversimplified image or idea of a particular type of person or thing. Includes: Gender essentialism/Benevolent sexism/Intersectional, identity-based misogyny/Transmisogyny and homophobia )', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '3'}, 'annotator 3': None, 'annotator 4': None}"
"Tre unga män anhållna för gruppvåldtäkt, Marks kommun, juni 2023: ""Männen är i 20-årsåldern."" https://sverigesradio.se/artikel/tre...-gruppvaldtakt  Någon som vet mer?","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Är det sant att tjejerna vibrerar sönder fittan med sina stavar?: Har läst det på tre ställen här inne nu på kort tid att tjejerna håller på så mycket med sina vibrerande sexleksaker att klitoris är helt avtrubbad inför vanlig stimulans.  Kan det ligga något i detta?  Hur måna tusen AA-batterier har man kört upp då?  I så fall varför ingen motsvarighet till killarnas ""no fap"" trådar där kvinnorna bestämt sig för att kasta staven?  Allt som relaterar till ämnet är fritt för diskussion för min del.  Ha en fin natt!","{'annotator 1': {'category': 'Sexualization and objectification (Outsized focus on appearance, using degrading language. Includes: Dehumanization/Sexual harassment)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '10'}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Borde Kluster B tas bort från samhället? (Narcissister, Anti-Sociala, Borderlines): Räknar inte Histrioniker, lär tas bort inom kort ändå.  Så denna grupp ligger bakom det mesta av det riktigt sjuka/onda som sker i samhället.  Djurplågare Pedos Mördare Rånare Gängkriminella Barnamördare osv osv  Finns mycket statistik som visar att denna grupp är extremt skadlig, och som de flesta vet så sprider sig Kluster B genom kontakt. Dvs de traumatiserar gärna sina barn, andras barn, eller sina partners. Titta gärna på hur narcissister använder trans, som ett sätt att kontrollera och förstöra barn.   Så för samhällets bästa, för att inte skapa fler sjuka individer(det kommer traumatiseras barn ofc, men i mycket mindre mängd om de försvinner) bör dessa människor låsas in eller deporteras till en ö någonstans?","{'annotator 1': {'category': 'Stereotype (A widely held but fixed and oversimplified image or idea of a particular type of person or thing. Includes: Gender essentialism/Benevolent sexism/Intersectional, identity-based misogyny/Transmisogyny and homophobia )', 'comment': 'Hate speech on practically all levels, misogyny implied.', 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '10'}, 'annotator 2': {'category': 'Stereotype (A widely held but fixed and oversimplified image or idea of a particular type of person or thing. Includes: Gender essentialism/Benevolent sexism/Intersectional, identity-based misogyny/Transmisogyny and homophobia )', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '2'}, 'annotator 3': None, 'annotator 4': None}"
Bröstsmärta liggande på vänster sida?: Varje gång jag lägger mig på vänster sida får jag smärtor i bröstet/hjärtat som känns mest när jag andas. När jag ligger på högra sidan känner jag ingenting. Men vafan kan det vara? Är en rätt intensiv smärta. Nån som har en idé om vad det kan vara?,"{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Min mamma. Batikhäxa!: Har nyligen förstått att min mamma är en särtypisk batikhäxa. Blev riktigt äcklad av denna insikt, må jag säga. Hon huserar en ""flyktingpojke"", dvs en migrant ifrån Iran i 25-årsåldern med Afghanska rötter. Han får avslag på sin asyl-ansökan gång på gång, vilket innebär att min mamma i princip försörjer karln, vilket hon gjort i flera år nu. När jag försöker påpeka denna galenskap för henne skriker hon ""Rasist!"" i mitt ansikte och förklarar att jag har en "" vidrig människosyn"" som inte ser storheten i hennes kamp för frihet och öppna gränser.  Ja.. Vad ska man säga?  Vad gör jag i denna situation. Fortsätter le och låta henne leva i sin psykos? Säga upp kontakten? Sabotera hennes lilla verksamhet på något sätt?  Tips välkomna!  (Obs. Tillhör inte extrem-högern, så rasistiska kommentarer undanbedes. Tack!)","{'annotator 1': {'category': 'Stereotype (A widely held but fixed and oversimplified image or idea of a particular type of person or thing. Includes: Gender essentialism/Benevolent sexism/Intersectional, identity-based misogyny/Transmisogyny and homophobia )', 'comment': 'Also: racist', 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '8'}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'No', 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
Varför uppfostrar svenska föräldrar sina döttrar till slampor?: Jag har aldrig förstått hur svenska föräldrar tänker kring detta. Själv skulle jag se till att min dotter får en bra och moralisk uppfostran. Men svenska föräldrar verkar tycka att det är helt OK att döttrar knullar runt när de är 14. Eller drar på sexresa till Cypern några år senare.  Många svenska tjejer är trasiga och olyckliga. De lyckligaste tjejerna är enligt min erfarenhet muslimer och kristna vars tillvaro inte bygger på promiskuitet och att supa skallen av sig.  Hur resonerar ni föräldrar kring detta?,"{'annotator 1': {'category': 'Stereotype (A widely held but fixed and oversimplified image or idea of a particular type of person or thing. Includes: Gender essentialism/Benevolent sexism/Intersectional, identity-based misogyny/Transmisogyny and homophobia )', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '10'}, 'annotator 2': {'category': 'Sexualization and objectification (Outsized focus on appearance, using degrading language. Includes: Dehumanization/Sexual harassment)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '3'}, 'annotator 3': None, 'annotator 4': None}"
"Metro: ""Tio nej och ett okej är inte samtycke"": http://www.metro.se/metro-debatt/tio...42Yb0gHFeb2gM/  Visserligen kan man lätt avfärda artikeln som ännu ett oseriöst debattinlägg av en naiv 18-åring, men det är skrämmande utveckling där man vill att ett ja inte längre är ett ja, utan ett ja kan betyda nej, om kvinnan i efterhand hävdade att hon inte menade ja. Kvinnor förväntar sig i vanlig ordning att män ska vara telepater som läser hennes tankar och förstå att fast hon särade på benen och sa ja så menade hon nej.  Så vitt jag vet är det redan idag olagligt att hota sig till sex. Ska det enligt feministerna bli förbjudet att förföra kvinnor som en gång avvisat mannen? Isåfall skulle inte särskilt många barn bli gjorda, då många kvinnor gärna ""play hard to get"" och njuter av att mannen är påstridig trots deras initiala avvisningar. Men lämpligt nog hörs aldrig denna sida av debatten utan kvinnor är bara offer. Mannens roll är att driva saker till sängkammaren. Kvinnor vill i dom flesta fall inte vara den som tar första steget.  Nej, tjatsex kan aldrig vara våldtäkt. Det är bara våldtäkt om man verbalt eller fysiskt hotar kvinnan.","{'annotator 1': {'category': 'Violence against women (Intent to assert power over women through threats of violence. Includes: Rape and sexual violence/Domestic and other violence/Degrading language)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '10'}, 'annotator 2': {'category': 'Violence against women (Intent to assert power over women through threats of violence. Includes: Rape and sexual violence/Domestic and other violence/Degrading language)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '3'}, 'annotator 3': None, 'annotator 4': None}"
"Vad fan har hänt med Stockholm? Numera fullt av indier överallt: Stockholm ser ut och blivit värre än Malmö på så kort tid, staden är numera överfylld med invandrande indier. Det ser ut som de är fler än alla gamla invandrare, jag vet inte varför men det känns som de syns betydligt mer i en folkmassa.  Jag har personligen aldrig stört mig på någon invandrargrupp men däremot dessa kodyrkande som dessa indier.  Är det någon mer som märkt av?","{'annotator 1': {'category': None, 'comment': 'Racist post', 'hate_speech': 'Yes', 'misogyny': 'No', 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'No', 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Äcklad av känslomässig närhet: Sedan jag var liten har jag då och då kunnat få en våg av äckel över mig när jag känner att en relation blir djupare eller trygg. Det behöver inte vara till någon jag är attraherad av utan vänner, familj, kollegor osv. Förstår inte varför. Frågade min psykolog om det är vanligt och hon sa nej men vi gick inte in djupare i det. Jag vet inte var det här äcklet kommer ifrån. Är det någon som känner igen sig?  Nu är jag ihop med en trygg snäll person och vi väntar barn och jag har börjar få illamåendekänslor över att vi har det så bra och tryggt. Vad är det för fel på mig?! Hur ska jag bli av med de här känslorna, får nästan flyktkänslor.","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Är [NAME](V) den vidrigaste batikhäxan i Sveriges Riksdag just nu?: Ja, denna äckliga feministkärring från Danmark brukar ju dyka upp lite titt som tätt i debatter i riksdagen. Hon har otroligt svårt att svara på frågor och ägnar sig istället av härskartekniker, förlöjligande och försök till att trycka ner sina motdebattörer i klassisk feministisk anda. Dock med måttlig framgång. Hennes enda argument mot SD var ""att dom vill ha det som i bullerbyn"". Jag får kväljningar när jag hör henne debattera. Det ligger något lismande, lömskt och ondskefullt i hela hennes framtoning. Som att hon är i krig mot alla män i hela världen. Inte ens häxor som Mona Muslim och [NAME] håller ju på på det här sättet.  Vad anser ni Flashback?","{'annotator 1': {'category': 'Anti-feminism and denial of discrimination (Opposing feminism, believing that feminism is not necessary or that women should not have the same rights as men do. Includes: The belief that men are discriminated against/that discrimination doesn’t exist)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '10'}, 'annotator 2': {'category': 'Anti-feminism and denial of discrimination (Opposing feminism, believing that feminism is not necessary or that women should not have the same rights as men do. Includes: The belief that men are discriminated against/that discrimination doesn’t exist)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '4'}, 'annotator 3': None, 'annotator 4': None}"
Hyresgäster i Järva måste betala för vattenförbrukningen.: Victoriahem ska instalera vattenmätare hos hyresgästerna och ta betalt efter förbrukning. Självklart protesterar somalierna eftersom dom slösar rejält med vatten. Victoriahem vill spara på vattnet vilket är klokt.  Är det bra att alla betalar för det man förbrukar? Bor man i hus är det ju självklart redan. Är ni redo att betala för vatten om hyresvärden kräver det? https://www.hemhyra.se/nyheter/oro-b...vattenmatning/,"{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'No', 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"LG Tvättmaskin fulhackad.: Jag köpte en ny tvättmaskin för ett år sedan, en LG CV90V7S20A. Överlycklig att nu slippa mitt gamla tröskverk som börjat gnissla och som knappt orka dra runt tvätten, kände jag att man gjort en bra uppgradering.  Redan de första tvättarna märkte jag att det luktade parfym och tvätten lukta inte direkt fräsch, lite svettlukt ibland m.m. Märkte också att viss grovt nersmutsat tvätt inte blev rent heller. Insåg ganska snabbt att detta är ingen tvättmaskin, utan en fuktig tvättroterare.  Efter ett par öl och ett par YouTube Videos så skruva jag upp maskinen och skar bort plasten på en del av skruven till pressostaten (Den är hårt limmad). Drog den 1 ½ varv och viola, det blev rejält mycket mer vatten. Nu blir tvätten ren, luktar inte parfym och ingen svett. Får inte heller klåda av förmodade tvättmedelsrester.  Nu kunde denna historia ha varit slut MEN :  Den har börjar fylla på mindre och mindre vatten, och jag vill minnas att jag vid ett tillfälle koppla upp den till nätverket för att få ner lite olika tvättprogram. Min fråga är, vet någon om den eventuellt känt av att den tagit in mer vatten än vad den får och har nu anpassat sig till det verkliga livet igen?","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
chadrakh avstängd för 1.09: Användaren chadrakh avstängd för 1.09. Narkotikahandel. Avstängd i 6 månader.,"{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Audi A6 2007 läcker bensin efter reparation.: Hej allihopa,  Ett litet intressant fall här. Köpte en Audi A6 2007 Quattro 2,4 modell för ett par veckor sedan. Bilen fick strul med bränslegivaren och den defekta pumpen byttes ut hos audis verkstad. Bilen blev klar idag och godkänd för körning. Bilen behövdes dock tankas då den var tom efter reparationen.  Tyckte det var lite märkligt när det gick över 45 liter, sedan 50, och 60. Kollar under bilen och det läcker som fan. Räddningstjänsten blev tillkallad för att sanera bensinmacken och använde själv mina bilmattor för att suga upp så mycket som möjligt tills de anlände på plats. Bilen blev åter bärgad till samma verkstad och jag planerar nu att åka till verkstaden när de öppnar.  Den här reparationen kostade mig cirka 7000 kr, om man inte räknar med bärgningen, och både bärgaren samt räddningstjänsten konstaterade att det var verkstaden som inte reparerat rätt då läckaget är kopplat till tidigare problem.  Min fråga är alltså vad jag har för rättigheter vid ett sånt här läge. Självfallet ska verkstaden göra om och göra rätt. Men har jag rätt för mer? Kan jag kräva att de betalar tillbaka en viss summa, om inte hela? Kan jag kräva ännu mer?  Om jag inte hade lagt märke till läckaget och startat bilen så hade det kunnat gå rent åt helvete. Bensinen hade tagit fyr, därefter bilen, därefter en stor explosion med bensinmacken och allt runtomkring.  Tacksam för svar!","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Behöver tips på bra PA subbar.: Tjena! Letar efter ett par kraftiga PA subbar för en vettig peng, användningsområdet är disco och konsert. Jag har kör just nu med Peavey black widow 1505, tycker dock att dessa är lite för klena för mina behov. Vill ha ett par subbar som verkligen kan få idrottshallar att skaka, som basar väldigt djupt och som tål att piskas hårt och länge, jag vet att vi snackar 18"" med feta talspolar och heljutna chassie ;) men vilken modell?  Jag har kollat lite på Wharfedale EVP-X 18B från Ljudia, som leverarar 1200 watt rms, pris: 4700 kr st, dock har jag ingen erfarenhet av detta märke, nån annan som har? Har även kollat på Emineces omega pro. Eller vet ni något annat märke i ungefär samma prisklass?  Är tacksam för alla svar! Mvh Erik :)","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
Har gruppvåldtäkter minskat?: Upplever det inte som vi får nyheter om gruppvåldtäkter. Har de minskat?  Kan det vara så att barnlajvande afghaner nu börjar bli +40 och testosteronet avtar och inte längre har samma sug efter att knulla i grupp?  Annan tänkbar anledning är att kaosblattarna idag är mer inne på droger för att fixa skjuta och spränga varandra istället för att tänka på fitta?  Eller är det bara så att media mörkar?,"{'annotator 1': {'category': 'Violence against women (Intent to assert power over women through threats of violence. Includes: Rape and sexual violence/Domestic and other violence/Degrading language)', 'comment': 'Also racist opinions', 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '7'}, 'annotator 2': {'category': 'Sexualization and objectification (Outsized focus on appearance, using degrading language. Includes: Dehumanization/Sexual harassment)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '1'}, 'annotator 3': None, 'annotator 4': None}"
Är det viktigt för dig som man att tjejen har estetisk fitta för att bli kåt?: Lite nyfiken på hur kinkiga ni är kring sånt. Avtar er kåthet om det ser för jävligt ut?  Oftast hänger det ihop med ansiktet men det finns alltid undantag.,"{'annotator 1': {'category': 'Sexualization and objectification (Outsized focus on appearance, using degrading language. Includes: Dehumanization/Sexual harassment)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '9'}, 'annotator 2': {'category': 'Sexualization and objectification (Outsized focus on appearance, using degrading language. Includes: Dehumanization/Sexual harassment)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '1'}, 'annotator 3': None, 'annotator 4': None}"
"Säkerhetsprövning klass 3 - ger man samtycke?: Varit på intervju, och det är en tjänst där det är säkerhetsklass 3.  Fick veta att de påbörjar det antingen innan man får anställningen eller under tiden man är det - olika.  Dock har jag inte hört tillbaks något ännu från dem - och undrar om de kan påbörja säkerhetsprövningsprocessen utan att de får samtycke?  Jag sa tydligt att jag ej hade något i belastningsregistret och misstankeregistret och ej sysslat med politisk extremism.  Så tycker att det var underförstått.","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"800k på kontot, kan jag få alfakassa?: Jag har varit arbetslös sedan juni. Kan jag få alfakassa trots 800k på kontot? Jag är redo att vara jobbsökande och dylikt men undrar om jag måste bli av med mina besparingar tills jag får jobb eller om jag kan få något från alfakassan?","{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
Stigma runt incelbegreppet: Är incelbegreppet stigmatiserande för de män som kan klassas som ofrivilliga celibater men som inte hyser något agg emot kvinnor eller samhället i stort? Ofta kan jag uppleva (åtminstone på internet) att incels lumpas ihop till en homogen grupp och att de nästan är förutsatt att de män som inte får ligga är kvinnohatare utan självinsikt som inte kan se koppla problemet till sitt egna beteende. Min upplevelse är att de flesta incels på grund av psykisk ohälsa/funktionsvariation isolerat sig själva i flera år och på grund av detta aldrig haft / tappat det kontaktnätet som ofta leder till relationer och är fullt medvetena om varför dom inte har intima relationer eller ens vänner i många fall.,"{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
"Udda sexmeddelande på Facebook? eller?: Okey flashback! Skippar julsnacket o kör på . Nu är det så att ja är nyss fyllda 18 år o har haft det ganska bra med brudar osv. Eller skitsamma , nu är det så att ja har fått en ganska bra julklapp tillskillnad från den andra (hårtork ).  Kan redan nu berätta att ja aldrig knullat en invandrare förr och nu ,just nu skriver en tjej på Facebook ja känner genom andra vänner så här :""vill du dedda?;P. Veckan innan har hennes kompis skrivit ungefär samma sak även hon turk den andre neger. De båda ser ju ganska bra ut o skulle inte tveka, men hur vanligt är detta ? Att brudar går rakt på sak bara sådär? Vilket är bra. Men kan ju lätt säga att ja inte är erfaren , men tror ni detta är sant eller skojar dom?  Och av ren nyfikenhet till alla riktiga hingstar därute, vem är bäst i sängen? :evilgrin39:  Ps. Den mörka är en ganska duktig brottare.","{'annotator 1': {'category': 'Sexualization and objectification (Outsized focus on appearance, using degrading language. Includes: Dehumanization/Sexual harassment)', 'comment': 'Racist', 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '8'}, 'annotator 2': {'category': 'Sexualization and objectification (Outsized focus on appearance, using degrading language. Includes: Dehumanization/Sexual harassment)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '2'}, 'annotator 3': None, 'annotator 4': None}"
"Skrämmande hur ful en kvinna kan vara utan smink.: Idag såg jag en av mina kvinnliga kollegor utan smink för första gången, och jag har aldrig blivit så chockad i hela mitt liv över hur stor skillnad sminket har gjort och hur ful hon egentligen är.  Förut så kollade jag på henne och tyckte att hon var en av de snyggaste tjejerna jag sett men nu har jag svårt att veta hur jag ska förhålla mig till henne.  Frågor och diskussionsunderlag: Hur kan smink göra så stor skillnad? Såpass att en ful kvinna kan bli hur snygg som helst.  Hur kommer det sig att ens hela bild om kvinnan ändras så fort man inser hur hon egentligen ser ut utan smink?  Är det fel av mig att känna att jag blivit bedragen och vilseledd av henne? Jag har nämligen gett henne väldigt mycket sexuell uppmärksamhet men nu när jag vet hur hon egentligen ser ut så är jag inte längre intresserad eller attraherad av henne.","{'annotator 1': {'category': 'Sexualization and objectification (Outsized focus on appearance, using degrading language. Includes: Dehumanization/Sexual harassment)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '8'}, 'annotator 2': {'category': 'Sexualization and objectification (Outsized focus on appearance, using degrading language. Includes: Dehumanization/Sexual harassment)', 'comment': None, 'hate_speech': 'Yes', 'misogyny': 'Yes', 'rating': '3'}, 'annotator 3': None, 'annotator 4': None}"
Tvåan är oftast det bästa filmen: Har ni tänkt på att tvåan oftast är den bästa filmen i triologier?  Terminator 1 - Bra. Terminator 2 - Mycket bra. Terminator 3 - Godkänd.  X-men 1 - Ganska bra. X-men 2 - Bra. X-men 3 - Godkänd.  Spider-Man 1 - Bra. Spider-Man 2 - Mycket bra. Spider-Man 3 - Bra.  A New Hope* - Mycket bra. The Empire Strikes Back - Extremt bra. Return of the Jedi - Mycket bra.,"{'annotator 1': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 2': {'category': None, 'comment': None, 'hate_speech': 'No', 'misogyny': None, 'rating': None}, 'annotator 3': None, 'annotator 4': None}"
