id,tweet,label,length
dev_yoruba_00513,ẹnu ẹnu làwọn olóríi wa fi ń ṣe é láti iye ijọ́ yìí ọ̀la ni ma pa á ònìí ni ma pa á wọn ò tíì pa á,Normal,98
train_yoruba_01698,"""@username 🚶🏃🏃🔥  ig:idoko.edwin yt: oloja edwin""",Normal,48
test_yoruba_00129,ọmọ ọba ìlú ni ajénifújà jẹ́ kí ogun tó kó ìlú wọn tí ó rán baba rẹ lọ sọ̀run tí ó sì sọ dí ẹrú kí ó tó gba ibẹ̀ dé oko àárù ó rí àǹfààní láti de ipò baba rẹ̀ ní ìgbàtí ó yá ǹjẹ́ ajénifújà padà dé orí àpèrè baba rẹ,Normal,214
dev_yoruba_00389,"""oloriburuku ni boboyen ##url",Abuse,29
dev_yoruba_00146,"""zlatan olofo 😀😀😀 enu yi noni ##url",Abuse,35
test_yoruba_00214,"""@username are you saying the general public understand english or a language in particular ?   someone addressing with a certain language has a targeted audience.  ẹ̀lọ sìn mi rederede wanranwanran""",Abuse,199
dev_yoruba_00191,"""@username olofo l'onbinu  ologo. ride on bro. dem neva start their lamentation""",Abuse,80
train_yoruba_03211,no be lie kìnnìún loba ẹranko no be lie ẹyin mú jobe lọ,Normal,55
train_yoruba_02787,"""@username no wonder u said vector killed the rats ur brain full of maggot, gofundme ko goriseme ni. oloshi oloriburuku""",Abuse,120
dev_yoruba_00662,"""ole ni bobo yen indeed ##url",Abuse,29
train_yoruba_01848,"""olori buruku ni awon eleyi oh.  wonti fa gum yo ##url",Abuse,54
dev_yoruba_00064,"""you and your friends are shame to yoruba tribe, your leader will not die tinubu will become president and that long time hatred he has for his son age mate is what will kill him. eyin onijekuje agba ofo gbogbo. ##url",Abuse,217
train_yoruba_01489,"""oloshi ati weyrey ni eeee ##url",Abuse,32
train_yoruba_00514,"""@username jekanmo 💪💪💪 jagaban borgu 💪💪💪 omo olodo ide ❤️❤️❤️""",Normal,62
dev_yoruba_00241,"""this could be us. but, o mo ju halaga lor, pelu country kitchen ati superfood... weyrey omo. ##url",Abuse,99
train_yoruba_01220,"""@username oti ya were, wa to gbon omoale jatijati""",Abuse,51
train_yoruba_02320,"""@username werey lọ pò jù lori twitter yìí walahi. àwọn ọmọ kò mọ""",Abuse,66
train_yoruba_03080,"""anipe obinrin buru gan chai ##url",Hate,34
test_yoruba_00062,fi dá lójú lànà pé òpó àwọn òṣìṣẹ́ lo dúró wámú wamu lati gba onídùúró ẹ jọ̀wọ́ ẹ báwa bèrè lọ́wọ́ ooo ṣe wọn tí dá silẹ lọgba ẹ̀wọ̀n àbí ó tún di ọjọ aje ni,Normal,157
test_yoruba_00526,ẹni a fẹ́ la mọ a ò mẹni tó fẹ́ni ẹni ìjà kò bá ní í pe ara rẹ̀ lọ́kùnrin ogun ẹní yára ni  ibeere yoruba,Normal,105
train_yoruba_01775,"""@username o lule ti 😂😂😂""",Normal,25
dev_yoruba_00130,"""radarada oshi 9 good years!!!!! e fe so omo lomo di lord of the ring🙄🙄🙄 se ogun laye ni ##url",Abuse,94
test_yoruba_00522,a ò mọ̀yí ọlọ́run yóò ṣe kò jẹ́ ká bínú kú owe yoruba,Normal,53
train_yoruba_03083,"""refuel max is now 1100. buhari ko ni da  fun e oo. omo ale jatijati""",Abuse,69
dev_yoruba_00020,"""@username omo oloja oke ni di ogun,omo fabunmi orara lada. omo afaganja omo arogun yo. omo oke agbonna, omo oke ludi ogun atiri ogu  #ekititour #ekititotheworld #ekititwitter""",Normal,176
dev_yoruba_00566,"""eleyi ma se odun mejo😋  eleyi yato si awon panti ewa  da 4+4 ✌️✌️✌️✌️  olewueyinjuyayi 👁️👁️👁️ @ s.f efficacy medical diagnostics centre owode ##url",Abuse,148
train_yoruba_02639,"""mo yà werey gán má fí igbaju ginger iya e ##url",Abuse,48
train_yoruba_02018,"""@username oloriburuku niyin sir""",Abuse,33
dev_yoruba_00715,"""awon werey.... iku kpa gbogbo won. ##url",Abuse,41
train_yoruba_01355,mo ní láti dí etí bóyá n ó lè sùn ṣé irú èyí dára báyìí isó inú ẹ̀kú rè é o nítorí bí a bá sọ̀rọ̀ wọ́n á ní ọmọ èṣù ni wá síbẹ̀ orin ìgbà èwe nílé ìwé alákọ̀ọ́bẹ̀rẹ̀ kan ní ta ló ń pariwo ọmọ èṣù ló ń pariwo ta wá lọmọ èṣù lálẹ́ yìí,Abuse,232
train_yoruba_02558,ní àsìkò èbúté èkó di èbúté ńlá fún òwò ẹrú nígbà tí ọba benin àti àwọn ìjòyè rẹ̀ kan fárígá láti ṣe òwò ẹrú lórí ilẹ̀ wọn awon tí ń gbé ní èkó ní ìgbà náà ni àjọgbẹ́pọ̀ àwọn ará yorùbá àti àwọn ará bini,Normal,203
train_yoruba_00981,ọkọ̀ tí àwọn ọlọ́wọ́ibọn da ọta bò lònìí ní wọ́n fẹ́ẹ́ pa á ni | rt,Normal,67
train_yoruba_00918,kì í burú burú kó má ku ẹnì kan kan mọ́ ní ẹni tí yóó kú la ò mò àṣé èèyan tún le rí olùrànlọwọ nínú irúu wàhálà yìí ọ̀nà àrà lọlọ́run mà fì í rànnìyàn lọ́wọ́ o ọládẹ̀jọ òkédìjíatótó arére kópa nínú ìdíje yìí,Normal,208
test_yoruba_00462,"""@username béni, sé à mò pé óríṣìíríṣìí àrokò ní mbé? élèyì ò jò t'èbè tàbí ìránsè óó, ó dàbì t'ógún ní ó!""",Normal,107
train_yoruba_01717,"""i have beautiful names like teminikanlayo, mojolaoluwa, esther, ariyike, olajumoke abbl.   but cos we are friends, you will now call me ""oloshi, how far""?  we can't even be friends in the first instance.  that's disgusting.""",Abuse,225
train_yoruba_02870,"""@username who be this rejected condemnable convict? awon ole gbogbo 🤡🤡🤡🤡. like baba lik omo. ani gbogbo yi olule . #obidatti2023 #votelp lp lp lp lp ##url",Abuse,155
dev_yoruba_00713,alàgbà họ́wù ẹ ò lè fi sọ̀yà wípé ẹ ò mọ́ àtúnṣe a máa wà nínú nǹkan èròjà aṣẹ̀dá fún àpẹẹrẹ gmo irú èyí ò dára,Normal,111
train_yoruba_00779,"""@username of cos why wouldn’t he be your role model. omo ale alailojuti alapa ma sise""",Abuse,87
train_yoruba_02971,"""@username just like your mother is the glorified ode. oponu afofun gbemu,vote your choice and hold your peace,omo irankiran ti o le dide. omo iran figolosho. ebi melo lo le de ibi ti tinubu wa loni,omo ale yoruba,etanu yii naa lo mu won wa loju bi omi adagun. onilaara oshi.""",Abuse,276
dev_yoruba_00134,"""omo okaso sile ki eru ba olese omo ajanaku koja mo ri nkan firi bi a ba ri erin a wipe a ri erin omo oloko titi afonsa abi oko tien tien omo anjanu inu iya aberi da epe.  omo ojalangba o ja dododo bi oke omo arojo doye adele teji teji balogun dodondawa olowo joye meji reti iketa""",Normal,281
train_yoruba_02252,ẹrú ò leè ní ẹbí ohun ìní tàbí dúkìá kankan ipò kan náà ni ẹrú pẹ̀lú ajá ẹṣin olówóo rẹ̀ wà,Abuse,91
test_yoruba_00699,"""aye e mabeje ni oloriburuku omo ale oponu afofungbemu  aye e ni da ##url",Abuse,73
train_yoruba_02513,clans and their heritage names ẹ̀yà yorùbá àti orúkọ ìṣẹ̀m̀báyé wọn ìjẹ̀bú ọmọ alárẹ̀ ẹ̀gbá ọmọ líṣàbi ìbàdàn ọmọ ajòrosùn ọ̀ffà ọmọ lálọmí àkúrẹ́ olóyè mẹkùn ìwó ọmọ odò ọbà ìlọrin àfọ̀njá ifẹ̀ òòduà,Normal,200
train_yoruba_02053,"""@username obidiots, are these tinubu thugs? awon eranko radarada.""",Abuse,67
dev_yoruba_00249,kálára ó para mọ́ àwa ọlọ́sà tí a ṣe ìlérí pé à ń bọ̀ wá ja ìlú yín yìí lólè lóru àná a kò le wá mọ́ ó dùn wá díẹ̀ ṣùgbọ́n òwíbẹ́ẹ̀ṣebẹ́ẹ̀ ni wá à ń bọ̀ o kí tọmọdétàgbà má jáfira  ogunawitele atelewo yoruba yorubabooks,Normal,219
train_yoruba_01571,"""@username that you are not a good ghanian and you've also shown how gullible you can be òlòrìbùrúkù somebody""",Abuse,110
train_yoruba_01059,"""ariwo fèrè, ìfàdá wọ́lẹ̀, ìpè, igbe ọkọ̀ kò jẹ́ kí á sùn láti àná. kò kúkú ń ṣ'ẹjọ́ọ wọn, àwọn ọmọ́wọlé-ìyá-bú-ẹ́kún ló fà á tí wọ́n fi ń ṣ'óde.""",Abuse,146
train_yoruba_01933,O ti ya were. Enemy within!,Abuse,27
dev_yoruba_00738,Who's this omo ale eleribu? So Lagos Gov is so jobless that he will come to ur doorstep?  .abunu,Abuse,96
train_yoruba_02105,"""@username ""omo ale ti oma fi owo osi ju we ile baba e"".""",Abuse,57
train_yoruba_00701,èwo nínú àwọn ọba wọ̀nyí ló kọ ìwé síjọba gẹ̀ẹ́sì nía ọba adéyẹmí b ọba síjúwadé d ọba ẹṣìnlókùn ibeere yoruba,Normal,110
train_yoruba_02635,"""omo ale ni okay konji 😂""",Abuse,25
train_yoruba_01330,"""@username aye yin ti baje ti peee eyin oloriburuku""",Abuse,52
test_yoruba_00135,aláwòrò ẹ̀yọ̀ olórógunàgan olórógun ìgbésodi ni àwòròṣàṣà òòṣà,Normal,62
train_yoruba_03040,"""ti o basi pe oro ebi kanpa, portable si davido.. radarada!""",Abuse,60
dev_yoruba_00339,"""awon omo ale! ##url",Abuse,20
train_yoruba_01126,"""that thing na bastard. omo ale jatijati. ##url",Abuse,47
train_yoruba_01632,"""see this mumu empirejabulani_official     he wants to be martians @ ofiki, oyo, nigeria ##url",Normal,94
train_yoruba_00039,"""@username oloriburuku ni boy yi 😂🤣😂🤣😂""",Abuse,39
test_yoruba_00523,"""20/10/20 ojo buruku, ti awon adari wa pa ase pe ki won pa awon odo ilu. may the soul of our fallen heroes rest in perfect peace.  #endsarsmemorial2 ##url",Normal,154
dev_yoruba_00489,Alaye shut up.. Olofooo,Abuse,23
train_yoruba_01830,dìde sii nígbà tí rìkíṣí sí ọba náà ti pójú òṣùwọ̀n wọ́n rán ni sí ọba láti bèrè fún afẹ́ abẹ̀bẹ̀ rẹ̀ wọ́n fi ọgbọ́n ẹ̀tàn mú ọba láti fi mú olùfẹ́abẹ̀bẹ̀ rẹ̀ sílẹ̀ nítorí ìwádìí fi yé wọn wípé láìsí olùfẹ́abẹ̀bẹ̀ náà wọn kò lè mú ìlú náà nígbà,Normal,244
train_yoruba_02182,Mr. Casted! Olodo,Abuse,17
train_yoruba_03193,"""@username ole, ole, alapamashishe, orogun ologun ti o mo wipe nishe ni agboju logun nfi ara re fun oshi ta. you're a greedy and desperate fellow brah🙄.""",Abuse,153
train_yoruba_01878,"""@username listening to a friend and investing in cala.  awon oloriburuku😭""",Abuse,75
dev_yoruba_00115,ọmọ yoòbá àtàtà ẹ kú ìyànjú ìdáhùn sí àwọn òní mẹ́ta mo gbé òṣùba sàńdákátà fún un yín ẹ káre,Normal,93
train_yoruba_02342,ogun ti òwu fún ìwà pálapàpa òwu ifẹ̀ àti òwu bá sowọ́ pọ̀ láti ṣígun ti òwu àwọn ọmọ ìjẹ̀bú ní àwọn ohun ìjà tó múná dóko ju àwọn aláfọ̀wọ́sowọ́pọ̀ wọn tàbí àwọn ọ̀tá wọn tàbí jù ìlú kan kan ní gúúsù lọ nítorí àǹfààní tí wọ́n ní láti ṣe òwò pẹ̀lú,Abuse,247
train_yoruba_01522,ayé ò lè pa kádàrá dà wọ́n kàn lè fa owó aago sẹ́yìn,Normal,52
test_yoruba_00573,ka tani lolobo tumo si pe ka funni ni aleye lori nkan ti eyan ko mo tele ni ede awon omo ode oni gbe si mi l,Normal,108
train_yoruba_01346,"""ori to ma fo iyalaye e ku! omo ale! koshi kuro ninu mention mi!! ##url",Abuse,71
train_yoruba_03231,"""@username baba e ni olodo. omo rada rada""",Abuse,42
train_yoruba_03191,kí wọ́n ma ṣe ti wọn ní ọ̀yọ́ ìlọrin ti dá dúró wọn ò bá ọ̀yọ́ ṣe mọ́ nígbà tí aláàfin mákùú jẹ ọba ní ọ̀yọ́ àfọ̀njá ò mọ̀ nípa rẹ̀ ìjíṣẹ́ ayọ̀ ni wọ́n mú tọ̀ọ́ wá wípé oṣù òmíràn tún ti lé ní ọ̀yọ́ àfọ̀njá bá bi wọ́n wípé oṣù tó lé ní,Normal,235
train_yoruba_00780,"""omo àlè jati jati.  abeg if you get plug for 2012 benz for 7m, connect me o ##url",Abuse,82
train_yoruba_02943,"""i present to you the orimolusi of ìjẹ̀bú igbó, ọba jaiyeola adebajo ojuromi vi....  official photography coming soon.. i'm still at the crowning and office staff presentation ceremony.. ##url",Normal,192
dev_yoruba_00419,"""@username only to see asiwaju moving freely without anyone holding him, they'll be wailing,awon omo ale jatijati""",Abuse,114
train_yoruba_00582,olókùú là ń kí pé ẹ kú aráfẹ́rakù báwo la ṣe ń kí ẹni tó ń ṣetó ṣe ìgbéyàwó ibeere yoruba,Normal,89
train_yoruba_02367,"""@username ok, since you are a man of integrity, we will do your bidding. odè...oloriburuku""",Abuse,92
train_yoruba_01839,"""parliamentarians under 30  rukayat shittu (26, apc) - owode/onire state const., kwara  muhammad adamu oyanki (26, pdp) - doma north state const., nasarawa  rasheed kashamu (26, pdp) - ijebu north state const. 1, ogun  akarachi amadi (29, apc) - mbaitoli/ikeduru fed. const., imo ##url",Normal,285
dev_yoruba_00258,"""ade ori lafin moba,irukere lafin mo ijoye. happy birthday to his royal highness oba mufutahu olasunkanmi  ki ade pe lori ki bata pe lese. iru kere adi abere. igba odun, odun kan ni @ okeshopin, ijebu igbo ##url",Normal,211
train_yoruba_02607,"""he still won't shag you. àwọn olodo méjì. don't go and read about public health and disease surveillance ##url",Abuse,111
train_yoruba_01678,"""@username how about the yoruba parents that’s supporting p.o and igbo parents that’s supporting tinubu? ……. oloriburuku ni yin i smell tribalism from people like you""",Abuse,167
train_yoruba_03052,àfọ̀njá ti kó ẹyẹlé pọ̀ mọ́ adìẹ fúlàní ti di ọmọogun ìlọrin ó ń gbèrò láti jagun kúrò lábẹ́ aláàfin awólẹ̀,Normal,107
dev_yoruba_00068,"""kini gbogbo rogbodi yi? kini lo fe fa gbogbo bullshit yi? kitu eleyi bayi? kosi kuro ni bi yi! ##url",Abuse,101
train_yoruba_02306,"""you can sọrọ sókè but ma sọrọ bi weyrey. ma block ẹ̀ sòkè bi weyrey ni !  don't be stupid. be guided 👉  #endsars""",Abuse,114
dev_yoruba_00060,"""@username oloriburuku.. senseless goat""",Abuse,40
train_yoruba_03106,ìpínlẹ̀ ọmọlúàbí ṣe bí ọmọlúàbí wọ́n yan ọmọlúàbí,Normal,49
train_yoruba_03287,"""the cfr  'saki olokun aye omo olodun ijo mejeejo  o gba kini, o g'oke - chancellor o gba keji, o g'oke - dr o gba keta, o g'oke - chairman o gba kerin, o g'oke - cfr deji tun gba teaching hospital e gbe eleyi to ku wa, oun ni mo kan oooooo...... deji oko eye sorun  ibi giga ##url",Normal,281
test_yoruba_00047,"""@username aye e ma baje ni, oloriburuku omo ofo""",Abuse,49
test_yoruba_00402,"""@username olofo ni baba le yi jhoor😏""",Abuse,38
dev_yoruba_00176,"""lmooooooooooooooooooooooooo, omo àlè orukan... you think you can talk ##url",Abuse,76
train_yoruba_02191,"""""ti ko ba shey iru awa yi, lawan o le di senate president. o try ni 2015 o lule""   let me drink small water before i remind that ahmed lawan how i made him the senate president in 2019.   #apcpresidentialprimaries ##url",Abuse,220
train_yoruba_02297,"""@username awon  elekun  ofo😐😐😐😐""",Abuse,33
test_yoruba_00257,"""@username ogun strike all ur generation! omo ale jati jati""",Abuse,60
test_yoruba_00371,wọ́n ma fi ẹrú ṣe pàṣí pàrọ̀ ogun òwu ló jẹ́ ìgbà àkọ́kọ́ tí ìlú ilẹ̀ yorùbá kan kan ma fi ìbọn jà èyí tí ó fún ìjẹ̀bú ní ọwọ́ òkè láti lè fi ṣẹ́gun àwọn ọmọ ogun òwu tí ó jẹ́ wípé àdá pẹ̀lú ọfà ni wọ́n fi ń jagun,Normal,213
train_yoruba_01671,"""@username mumu goat. atleast i get waiting them steal, o kuku ni future ti won de ji, omo ale, jatijati 😂""",Abuse,107
train_yoruba_01184,ẹni tí ò fẹ́ wọ àkísà kì í bá ajá ṣe eré e géle dont play rough with a dog if you dont want to end up in tatter,Normal,111
train_yoruba_02987,kántankàntan ni ọ̀gbẹ́ni yìí sọ à ń wírú alákọrí ń wírù àwọn ọmọlọ́mọ tí ẹ pa ní ìfọnáfọnṣú kú gbé nìyẹn àbí láéláé,Abuse,115
test_yoruba_00184,kódà wọ́n yà ju wèrè lọ ni google so di shadrach ẹ̀rọ atúmọ̀ wọn ti ṣáyó,Abuse,72
train_yoruba_00683,"""awon olofo 😆 🤣 ##url",Abuse,21
train_yoruba_02781,"""@username ara eyin omo ale yoruba tan wi naa re🙄🙄 oloshi elenu jęgbę jęgbę""",Abuse,76
dev_yoruba_00218,"""they tried with ""structures"", wọ́n lulẹ̀; false news, wọn lulẹ̀; with intimidation, wón lulẹ̀ &amp; with bribery wọn lulẹ̀. imagine someone who collected money trying to front bat with ""achievements convo"". it's election eve, &amp; 25/2 is for po. anyway, choose 1- innocence. ##url",Abuse,283
train_yoruba_02667,ṣeun kútì ọmọ aníkúlápò kí ló ń ṣẹlẹ̀ má dáwọn lóhùn o jàre jẹgúdújẹrá ni wọ́n owó gbogbo wa lọ́fi ń yáta,Abuse,106
test_yoruba_00390,"""weyrey onika merin, trailer la ma fi dayin pada sibi teti wa. eni jere. ##url",Abuse,78
dev_yoruba_00281,"""tori mo gba sisi lowo re, o pe mi ole 🎶""",Normal,41
dev_yoruba_00181,"""@username iya oloja general of nigeria? what is the meaning of that? respect sensibilities and restrict your titles to your domain!""",Normal,133
train_yoruba_02519,"""omo ologo, won fe gba ogo mo lowo, awon olofo ##url",Abuse,52
train_yoruba_01704,"""ki lo de  han han  iro se ba ti ota e je bayi  olofo tu tu ##url",Abuse,65
test_yoruba_00008,nítẹ̀síwájú omi ẹ̀rọ̀ ni omijé inú ìgbín tó dúró gẹ́gẹ́ bí ẹ̀jẹ̀ èyí tí kì í pọ́n bí ẹ̀jẹ̀ ẹranko ẹlẹ́gbẹ́ẹ rẹ̀,Normal,111
test_yoruba_00700,"""omo yoruba ni mi ooooo swagger. ijebu lomo ##url",Normal,49
train_yoruba_01879,ǹjẹ́ ìwọ́ mọ̀ wípé àjà ṣẹ́gun ló di àjàṣẹ́  lẹ́yìn gbogbo làálàá kòókòó jànánjànán wa a ó di àjàjà ṣẹ́gun lọ́láa elédùmarè  ẹ kú ìrọ̀lẹ́ ọjọ́ ìṣẹ́gun o  portonovo yoruba,Normal,169
dev_yoruba_00459,yorùbá ka ìjàpá sí ẹranko tó ni ọgbọ́n ni àwọn alálọ̀ọ́ fi sábà máa ń lò ó gẹ́gẹ́ bí ẹ̀dá inú ìtàn,Normal,98
train_yoruba_02412,"""awon olofo ti won binun ologo. enikure ##url",Abuse,45
train_yoruba_03046,orúkọ ẹyẹ mẹ́ta àti bí a ṣe ń dá a mọ̀n,Normal,39
train_yoruba_00540,"""seeing those guns and bullets brought out of auxillary’s house made me thank god again that there was no violence during election.   ofo ojo keji oja, eni f’aja sole.""",Normal,168
